NAME,Sex by Age_Estimate!!Total: (B01001_001E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total: (B17010_001E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family: (B17010_003E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years: (B17010_004E),"Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years: (B17010_011E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present: (B17010_016E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years: (B17010_017E)",Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family: (B17010_023E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years: (B17010_024E),"Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years: (B17010_031E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present: (B17010_036E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years: (B17010_037E)",Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total: (B11003_001E),Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total:!!Married-couple family: (B11003_002E),Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total:!!Married-couple family:!!With own children of the householder under 18 years: (B11003_003E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total: (B11004_001E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total:!!Married-couple family: (B11004_002E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total:!!Married-couple family:!!With related children of the householder under 18 years: (B11004_003E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level: (B17017_002E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Married-couple family: (B17017_004E),"Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Other family:!!Female householder, no spouse present: (B17017_015E)",Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Other family: (B17017_009E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Nonfamily households: (B17017_020E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level: (B17017_031E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Married-couple family: (B17017_033E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Other family: (B17017_038E),"Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Other family:!!Female householder, no spouse present: (B17017_044E)",Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Nonfamily households: (B17017_049E),state,county,Non-married-couple households below poverty level,Non-married-couple households at or above poverty level,Non-married households with 1+ kids below poverty level,Non-married households with 1+ kids at or above poverty level,Married Couple Household Poverty Rate,Non-Married Household Poverty Rate,Married Couple With 1+ Kids Poverty Rate,Non-Married Household With 1+ Kids Poverty Rate,Non-Married/Married Household Poverty Rate Difference,Non-Married Household With 1+ Kids/MarriedHousehold With 1+ Kids Poverty Rate Difference
"Sharp County, Arkansas",17422,4611,150,93,58,293,219,3340,1206,138,516,262,4611,3490,1216,4611,3490,1299,1227,150,293,368,709,5674,3340,753,516,1581,05,135,1077,2334,277,400,0.04297994269340974,0.31574318381706246,0.07159353348729793,0.4091580502215657,0.2727632411236527,0.3375645167342678
"Stone County, Arkansas",12393,3013,234,157,53,192,155,1752,546,225,280,159,3013,1986,620,3013,1986,703,1103,234,192,245,624,3628,1752,782,280,1094,05,137,869,1876,208,384,0.11782477341389729,0.31657559198542806,0.2233285917496444,0.35135135135135137,0.19875081857153076,0.12802275960170698
"Union County, Arkansas",38815,9345,701,325,77,627,488,5995,2093,233,1382,692,9345,6696,2213,9345,6696,2418,2809,701,627,704,1404,12131,5995,1945,1382,4191,05,139,2108,6136,565,925,0.10468936678614098,0.25570111596312467,0.13440860215053763,0.37919463087248323,0.15101174917698368,0.2447860287219456
"Van Buren County, Arkansas",15900,4418,255,87,51,293,190,2976,1030,123,559,344,4418,3231,1073,4418,3231,1117,1319,255,293,349,715,5514,2976,838,559,1700,05,141,1064,2538,241,467,0.07892293407613742,0.29539144919489174,0.07788719785138765,0.3403954802259887,0.2164685151187543,0.26250828237460105
"Washington County, Arkansas",247331,58021,2097,1467,735,2212,1926,40903,18803,2803,7352,4304,58021,43000,19296,58021,43000,20270,13776,2097,2212,3282,8397,80005,40903,11739,7352,27363,05,143,11679,39102,2661,7107,0.04876744186046512,0.2299875937850771,0.0723729649728663,0.2724201474201474,0.181220151924612,0.20004718244728112
"White County, Arkansas",77118,19558,1073,522,218,1198,1024,13570,6011,644,2506,1476,19558,14643,5966,19558,14643,6533,4700,1073,1198,1458,2169,24088,13570,3457,2506,7061,05,145,3627,10518,1242,2120,0.07327733387966946,0.2564156945917285,0.07990203581815399,0.36942296252230816,0.18313836071205908,0.2895209267041542
"Woodruff County, Arkansas",6259,1621,79,11,0,143,108,1144,400,38,176,109,1621,1223,380,1621,1223,411,530,79,143,143,308,2096,1144,255,176,697,05,147,451,952,108,147,0.06459525756336877,0.32145402708481824,0.0267639902676399,0.4235294117647059,0.2568587695214495,0.39676542149706595
"Yell County, Arkansas",20342,5500,247,124,54,183,176,3838,1554,262,764,443,5500,4085,1528,5500,4085,1678,1039,247,183,237,555,6712,3838,1178,764,1696,05,149,792,2874,230,705,0.06046511627906977,0.2160392798690671,0.07389749702026222,0.24598930481283424,0.15557416358999732,0.17209180779257202
"Alameda County, California",1663823,386555,9550,5215,1567,9200,7155,285139,135813,12129,53869,25062,386555,294689,133556,386555,294689,141028,54791,9550,9200,11655,33586,531027,285139,80211,53869,165677,06,001,45241,245888,8722,37191,0.03240704607229995,0.1553984659721292,0.036978472360098706,0.18996798292422626,0.12299141989982924,0.15298951056412755
"Alpine County, California",1515,279,11,0,1,6,5,217,59,4,23,21,279,228,48,279,228,59,33,11,6,8,14,402,217,43,23,142,06,003,22,185,6,25,0.04824561403508772,0.10628019323671498,0.0,0.1935483870967742,0.05803457920162726,0.1935483870967742
"Amador County, California",40577,10299,165,29,53,203,168,7993,2620,311,1223,540,10299,8158,2356,10299,8158,2649,1615,165,203,276,1174,14130,7993,1865,1223,4272,06,005,1450,6137,221,851,0.020225545476832557,0.1911163832872018,0.010947527368818422,0.20615671641791045,0.17089083781036923,0.195209189049092
"Butte County, California",213605,48961,1824,993,340,2464,2056,32461,12177,2020,7223,3945,48961,34285,12463,48961,34285,13170,14281,1824,2464,3371,9086,69038,32461,11305,7223,25272,06,007,12457,36577,2396,5965,0.053201108356424096,0.2540482114451197,0.07539863325740319,0.2865685922736515,0.20084710308869558,0.2111699590162483
"Calaveras County, California",45674,12533,533,213,195,296,143,9810,2358,286,1007,463,12533,10343,2216,12533,10343,2571,1829,533,296,491,805,15369,9810,1699,1007,3860,06,009,1296,5559,338,749,0.05153243739727352,0.18905908096280089,0.08284714119019837,0.3109475620975161,0.13752664356552735,0.22810042090731775
"Colusa County, California",21811,5164,213,188,11,232,206,3762,1900,168,585,425,5164,3975,1877,5164,3975,2088,826,213,232,278,335,6606,3762,911,585,1933,06,011,613,2844,217,593,0.05358490566037736,0.1773213769164015,0.09003831417624521,0.2679012345679012,0.12373647125602416,0.17786292039165602
"Contra Costa County, California",1162648,291850,6805,4249,1387,8040,6514,214677,100675,9452,40944,21081,291850,221482,98699,291850,221482,104924,33911,6805,8040,9845,17261,374626,214677,60523,40944,99426,06,013,27106,159949,7901,30533,0.030724844456885888,0.14490925128972762,0.0404959780412489,0.2055731904043295,0.11418440683284173,0.1650772123630806
"Del Norte County, California",27462,6320,247,214,142,221,171,4178,1467,230,991,472,6320,4425,1478,6320,4425,1681,1365,247,221,368,750,8165,4178,1527,991,2460,06,015,1118,3987,313,702,0.05581920903954802,0.21900097943192948,0.1273051754907793,0.3083743842364532,0.16318177039238146,0.1810692087456739
"El Dorado County, California",191713,52217,1696,821,146,1087,874,41257,14701,1369,5032,2204,52217,42953,14417,52217,42953,15522,6881,1696,1087,1366,3819,68309,41257,7898,5032,19154,06,017,5185,27052,1020,3573,0.03948501850860243,0.16084002853863572,0.052892668470557916,0.22207707380796865,0.1213550100300333,0.16918440533741075
"Fresno County, California",1008280,227263,13985,9996,3057,17016,15087,135221,65270,10938,35865,21551,227263,149206,69422,227263,149206,75266,57618,13985,17016,21111,22522,260704,135221,56946,35865,68537,06,019,43633,125483,18144,32489,0.09372947468600458,0.25800633884434354,0.1328089708500518,0.3583433728990974,0.16427686415833898,0.2255344020490456
